BillID,KnessetNum,Name,PublicationDate,MagazineNumber,PageNumber,budget_publication
147542,1,"חוק מגן דוד אדום, התש""י-1950",1950-07-21 00:00:00,52,175,
150199,1,"חוק הנכים (תגמולים ושיקום) (תיקון), התש""י-1950",1950-07-26 00:00:00,53,180,
148868,1,"חוק התקציב לשנת 1950/51, התש""י-1950",1950-07-28 00:00:00,54,182,
147712,1,"חוק מילוות לפרדסנים (אשראי אמריקאי), התש""י-1950",1950-08-01 00:00:00,55,256,
147145,1,"חוק בתי קברות צבאיים, התש""י-1950",1950-08-01 00:00:00,55,258,
148268,1,"חוק ביטול עונש מלקות, התש""י-1950",1950-08-01 00:00:00,55,261,
148303,1,"חוק לתיקון פקודת הפיצויים (הגנה), התש""י-1950",1950-08-01 00:00:00,55,262,
147134,1,"חוק לתיקון פקודת בתי המשפט העירוניים, התש""י-1950",1950-08-01 00:00:00,55,263,
149008,1,"חוק להארכת תוקף של תקנות שעת חירום (אכסון במלון) (מס. 3),התש""י-1950",1950-08-03 00:00:00,56,266,
149110,1,"חוק נכסי גרמנים, התש""י-1950",1950-08-03 00:00:00,56,266,
148560,1,"חוק רשות הפיתוח (העברת נכסים), התש""י-1950",1950-08-09 00:00:00,57,278,
148991,1,"חוק להארכת תוקף של תקנות שעת חירום (אזורי בטחון), התש""י-1950",1950-08-09 00:00:00,57,280,
150223,1,"חוק לעשיית דין בנאצים ובעוזריהם, התש""י-1950",1950-08-09 00:00:00,57,281,
147162,1,"חוק גיל הנישואין, התש""י-1950",1950-08-09 00:00:00,57,286,
149127,1,"חוק להארכת תוקף של תקנות שעת חרום (עבירות תנועה - דין חיילים) (מס. 3), התש""י-1950",1950-08-09 00:00:00,57,287,
147466,1,"חוק לתיקון פקודת הירושה, התש""י-1950",1950-08-18 00:00:00,58,290,
149052,1,"חוק להארכת תוקף של תקנות שעת חירום (חוקת השיפוט תש""ח) (מס. 2),התש""י-1950",1950-08-18 00:00:00,58,290,
147691,1,"חוק המילווה העממי, התש""י-1950",1950-08-18 00:00:00,58,303,
147680,1,"חוק המילווה (מוסדות כספיים), התש""י-1950",1950-08-18 00:00:00,58,305,
148162,1,"חוק ערבויות מטעם המדינה, התש""י-1950",1950-08-18 00:00:00,58,306,
148206,1,"חוק העיריות (הוראות שונות) (מס' 2), התש""י-1950",1950-08-18 00:00:00,58,307,
147558,1,"חוק המועצות המקומיות (הוראות שונות), התש""י-1950",1950-08-18 00:00:00,58,309,
148523,1,"חוק הרשויות המקומיות (אגרת העברת מקרקעים), התש""י-1950",1950-08-18 00:00:00,58,309,
147248,1,"חוק להגנת הצומח (נזקי עזים), התש""י-1950",1950-08-18 00:00:00,58,311,
148386,1,"חוק לתיקון פקודת מחלות בעלי-חיים, התש""י-1950",1950-08-18 00:00:00,58,313,
148561,1,"חוק לתיקון פקודת הרועים (מתן רשיונות), התש""י-1950",1950-08-18 00:00:00,58,313,
147499,1,"חוק לימוד חובה (תיקון) (מס' 2), התש""י-1950",1950-08-18 00:00:00,58,314,
148889,1,"חוק תקציבי השירותים הדתיים היהודיים (תיקון), התש""י-1950",1950-08-18 00:00:00,58,315,
147363,1,"חוק לתיקון פקודת החברות, התש""י-1950",1950-08-18 00:00:00,58,316,
148867,1,"חוק תקציב הפיתוח לשנת 1950/51, התש""י-1950",1950-08-18 00:00:00,58,318,
147232,1,"חוק הגנת הדייר (שכירות משנה, אירוח וחילופים), התשי""א-1950",1950-11-02 00:00:00,60,2,
148337,1,"חוק לתיקון פקודת שיווק פרי הדר, התשי""א-1950",1950-11-15 00:00:00,61,8,
148149,1,"חוק לתיקון פקודת העדות, התשי""א-1950",1950-12-07 00:00:00,62,10,
148735,1,"חוק לקביעת משכורתם של נשיא המדינה, חברי הממשלה, שופטי המדינה ומבקר המדינה, התשי""א-1951",1950-12-07 00:00:00,62,10,
149040,1,"חוק לקיום תקפן של תקנות ההגנה (הוראת שעה), התשי""א-1950",1950-12-07 00:00:00,62,11,
147922,1,"חוק מס נסיעות חוץ, התשי""א-1950",1950-12-07 00:00:00,62,12,
148086,1,"חוק לתיקון פקודת עורכי-דין, התשי""א-1950",1950-12-07 00:00:00,62,14,
148866,1,"חוק התקציב לשנת 1950/51 (תיקון), התשי""א-1950",1950-12-29 00:00:00,63,16,
149003,1,"חוק לתיקון תקנות שעת חירום (עיבוד אדמות מוברות), התשי""א-1951",1951-01-12 00:00:00,64,26,
146900,1,"חוק אשראי חוץ, התשי""א-1951",1951-01-12 00:00:00,64,27,
148343,1,"חוק לתיקון פקודת הפטנטים והמדגמים, התשי""א-1951",1951-01-18 00:00:00,65,30,
148036,1,"חוק לתיקון פקודת הסחורות הנטרפות ודמי-הצלה, התשי""א-1951",1951-01-25 00:00:00,66,34,
150236,1,"חוק לתיקון פקודת הנמלים, התשי""א-1951",1951-01-25 00:00:00,66,34,
147713,1,"חוק המילוות לפרדסנים (פיתוח), התשי""א-1951",1951-01-25 00:00:00,66,35,
148990,1,"חוק להארכת תוקף של תקנות שעת חירום (אזורי בטחון), התשי""א-1951",1951-02-08 00:00:00,67,38,
147314,1,"חוק למניעת הפקעת שערים וספסרות (שיפוט), התשי""א-1951",1951-02-15 00:00:00,68,40,
146891,1,"חוק הארנונה לפיצוי נזקי מלחמה, התשי""א-1951",1951-02-15 00:00:00,68,44,
147200,1,"חוק לתיקון פקודת הדרכים (רחבן והתווייתן), התשי""א-1951",1951-02-15 00:00:00,68,44,
150179,1,"חוק נכסי המדינה, התשי""א-1951",1951-02-15 00:00:00,68,52,
147948,1,"חוק המעבר (תיקון), התשי""א-1951",1951-02-15 00:00:00,68,55,
147381,1,"חוק החיילים המשוחררים (החזרה לעבודה) (תיקון), התשי""א-1951",1951-03-08 00:00:00,69,58,
146860,1,"חוק איגרות חוב למוכ""ז של ממשלת ארץ-ישראל, התשי""א-1951",1951-03-08 00:00:00,69,59,
314366,1,"חוק לתיקון פקודת ועדות חקירה, התשי""א-1951",1951-03-08 00:00:00,69,60,
160695,1,"חוק איסור אפיית לילה, התשי""א-1951",1951-03-08 00:00:00,69,61,
174552,1,"חוק איגרות מדינת ישראל (מלווה העצמאות), התשי""א-1951",1951-03-08 00:00:00,69,63,
148442,1,"חוק לתיקון פקודת רופאי שיניים, התשי""א-1951",1951-03-08 00:00:00,69,66,
149007,1,"חוק להארכת תוקף של תקנות שעת חירום (אכסון במלון), התשי""א-1951",1951-08-03 00:00:00,69,66,
148130,1,"חוק לעידוד השקעות הון (תיקון), התשי""א-1951",1951-03-15 00:00:00,70,70,
150180,1,"חוק נכסי נפקדים (תיקון), התשי""א-1951",1951-03-15 00:00:00,70,70,
147431,1,"חוק טבי-דולר, התשי""א-1951",1951-03-15 00:00:00,70,71,
147199,1,"חוק לתיקון פקודת הדרכים ומסילות הברזל (הגנה ופיתוח), התשי""א-1951",1951-03-21 00:00:00,71,74,
147300,1,"חוק ההתגוננות האזרחית, התשי""א-1951",1951-03-21 00:00:00,71,78,
147837,1,"חוק מס הרכוש העירוני (הוראות שונות) (תיקון), התשי""א-1951",1951-04-05 00:00:00,72,92,
148888,1,"חוק תקציבי השירותים הדתיים היהודיים (תיקון), התשי""א-1951",1951-04-05 00:00:00,72,92,
147751,1,"חוק לתיקון פקודת מס הכנסה (תיקון), התשי""א-1951",1951-04-05 00:00:00,72,93,
147886,1,"חוק לתיקון פקודת מס רווחי חברות (תיקון), התשי""א-1951",1951-04-05 00:00:00,72,93,
147890,1,"חוק מס קליטה (תיקון), התשי""א-1951",1951-04-05 00:00:00,72,93,
314389,1,"חוק לתיקון פקודת מס הכנסה, התשי""א-1951",1951-04-05 00:00:00,72,94,
174529,1,"חוק התקציב (מס. 2), לשנת 1950/51, התשי""א-1951",1951-04-12 00:00:00,73,96,
147947,1,"חוק המעבר לכנסת השניה, התשי""א-1951",1951-04-12 00:00:00,73,104,
148577,1,"חוק שטרי-חסכון צמודי-דולר, התשי""א-1951",1951-04-19 00:00:00,74,108,
147438,1,"חוק יום העצמאות (תיקון), התשי""א-1951",1951-04-19 00:00:00,74,109,
147000,1,"חוק הבחירות לכנסת השניה, התשי""א-1951",1951-04-19 00:00:00,74,110,
148161,1,"חוק ערבויות מטעם המדינה (תיקון), התשי""א-1951",1951-04-19 00:00:00,74,110,
147004,1,"חוק לקביעת יום הבחירות לכנסת השניה, התשי""א-1951",1951-04-19 00:00:00,74,123,
148864,1,"חוק התקציב (אפריל-ספטמבר 1951), התשי""א-1951",1951-05-26 00:00:00,75,126,
148168,1,"חוק שעות עבודה ומנוחה, התשי""א-1951",1951-05-22 00:00:00,76,204,
314518,1,"חוק הבחירות לכנסת השניה (תיקון), התשי""א-1951",1951-05-22 00:00:00,76,210,
149051,1,"חוק להארכת תוקף של תקנות שעת חירום (חוקת השיפוט תש""ח), התשי""א-1951",1951-06-03 00:00:00,77,212,
149126,1,"חוק להארכת תוקף של תקנות שעת חרום (עבירות תנועה - דין חיילים), התשי""א-1951",1951-06-03 00:00:00,77,212,
149039,1,"חוק לקיום תקפן של תקנות ההגנה (הוראת שעה) (מס. 2), התשי""א-1951",1951-06-13 00:00:00,78,214,
149093,1,"חוק להארכת תוקף של תקנות שעת חרום לתיקון תקנות ההגנה (כספים), התשי""א-1951",1951-06-13 00:00:00,78,214,
147003,1,"חוק הבחירות לכנסת השניה (תיקון מס' 2), התשי""א-1951",1951-06-13 00:00:00,78,215,
147001,1,"חוק הבחירות לכנסת השניה (תיקון מס' 3), התשי""א-1951",1951-06-28 00:00:00,79,218,
147005,1,"חוק הבחירות לכנסת השניה (תיקון מס' 4), התשי""א-1951",1951-06-28 00:00:00,79,218,
147183,1,"חוק בנק הדואר, התשי""א-1951",1951-06-28 00:00:00,79,219,
148367,1,"חוק הפיקוח על עסקי ביטוח, התשי""א-1951",1951-06-28 00:00:00,79,221,
148381,1,"חוק לתיקון פקודת מסילות הברזל הממשלתיות, התשי""א-1951",1951-06-28 00:00:00,79,226,
150235,1,"חוק לתיקון פקודת הנמלים (מס' 2), התשי""א-1951",1951-06-28 00:00:00,79,226,
163607,1,"חוק חסינות חברי הכנסת, זכויותיהם וחובותיהם, התשי""א-1951",1951-07-03 00:00:00,80,228,
148574,1,"חוק שטרי בנק, התשי""א-1951",1951-07-03 00:00:00,80,230,
147006,1,"חוק הבחירות לכנסת השניה (תיקון מס' 5), התשי""א-1951",1951-07-11 00:00:00,81,234,
147376,1,"חוק חופשה שנתית, התשי""א-1951",1951-07-11 00:00:00,81,234,
147681,1,"חוק המילווה (מוסדות כספיים), התשי""א-1951",1951-07-11 00:00:00,81,240,
314539,1,"חוק לתיקון פקודת הגבלת שכר דירה (דירות), התשי""א-1951",1951-07-11 00:00:00,81,241,
147223,1,"חוק לתיקון פקודת ההגבלות על שכר דירה (בתי עסק), התשי""א-1951",1951-07-11 00:00:00,81,242,
148604,1,"חוק שירות ביטחון (תיקון) (מס' 2), התשי""א-1951",1951-07-11 00:00:00,81,243,
149038,1,"חוק לקיום תקפן של תקנות ההגנה (הוראת שעה) (מס. 3), התשי""א-1951",1951-07-11 00:00:00,81,245,
148764,1,"חוק שיווי זכויות האישה, התשי""א-1951",1951-07-26 00:00:00,82,248,
148863,2,"חוק התקציב (אוקטובר-דצמבר 1951), התשי""א-1951",1951-09-30 00:00:00,83,252,
148603,2,"חוק שירות ביטחון (תיקון), התשי""ב-1951",1951-10-12 00:00:00,84,2,
149150,2,"חוק להארכת תוקף של תקנות שעת חרום (הוראות בדבר רישום ציוד וגיוסו), התשי""ב-1951",1951-11-22 00:00:00,85,4,
150122,2,"חוק כהונת נשיא המדינה, התשי""ב-1951",1951-12-05 00:00:00,86,6,
149125,2,"חוק להארכת תוקף של תקנות שעת חרום (עבירות תנועה - דין חיילים), התשי""ב-1951",1951-12-20 00:00:00,87,10,
150269,2,"חוק לתיקון פקודת סדרי השלטון והמשפט, התשי""ב-1951",1951-12-20 00:00:00,87,10,
149050,2,"חוק להארכת תוקף של תקנות שעת חירום (חוקת השיפוט תש""ח), התשי""ב-1951",1951-12-20 00:00:00,87,11,
149092,2,"חוק להארכת תוקף של תקנות שעת חרום לתיקון תקנות ההגנה (כספים),התשי""ב-1951",1951-12-26 00:00:00,88,14,
314561,2,"חוק הבחירות לכנסת השניה (תיקון), התשי""ב-1951",1951-12-26 00:00:00,88,14,
314726,2,"חוק רשימות השומה העירוניות (הוראות זמניות), התשי""ב-1951",1951-12-26 00:00:00,88,15,
314580,2,"חוק לתיקון פקודת בניין ערים, התשי""ב-1951",1951-12-26 00:00:00,88,16,
148989,2,"חוק להארכת תוקף של תקנות שעת-חירום (אזורי בטחון), התשי""ב-1951",1951-12-26 00:00:00,88,17,
149037,2,"חוק לקיום תקפן של תקנות ההגנה (הוראת שעה), התשי""ב-1951",1951-12-26 00:00:00,88,17,
147225,2,"חוק לתיקון פקודת הגבלת שכר דירה (דירות), התשי""ב-1951",1951-12-26 00:00:00,88,18,
148862,2,"חוק התקציב לשנת 1951/52, התשי""ב-1951",1952-01-22 00:00:00,89,20,
147559,2,"חוק המועצות המקומיות (מתן תוקף למס גולגולת מודרג), התשי""ב-1952",1952-02-07 00:00:00,90,112,
148163,2,"חוק ערבות למשכנתאות, התשי""ב-1952",1952-02-14 00:00:00,91,114,
148129,2,"חוק לעידוד השקעות הון (תיקון), התשי""ב-1952",1952-02-14 00:00:00,91,118,
148619,2,"חוק שירות מילואים (תגמולים), התשי""ב-1952",1952-02-14 00:00:00,91,119,
314690,2,"חוק לתיקון דיני עונשין (עבירות שוחד), התשי""ב-1952",1952-03-06 00:00:00,92,126,
147473,2,"חוק להשבחת ייצור חקלאי (בעלי חיים), התשי""ב-1952",1952-03-06 00:00:00,92,128,
150278,2,"חוק לתיקון פקודת הסמכויות בעניין היבוא, היצוא והמכס (הגנה), התשי""ב-1952",1952-03-06 00:00:00,92,129,
147321,2,"חוק הצהרות מוות, התשי""ב-1952",1952-03-13 00:00:00,93,134,
150268,2,"חוק לתיקון פקודת סדרי השלטון והמשפט (מס' 2), התשי""ב-1952",1952-03-13 00:00:00,93,134,
148204,2,"חוק לתיקון פקודת העיריות, התשי""ב-1952",1952-03-13 00:00:00,93,138,
148602,2,"חוק שירות ביטחון (תיקון), התשי""ב-1952",1952-03-13 00:00:00,93,138,
147407,2,"חוק חסינות בניני הכנסת, התשי""ב-1952",1952-04-03 00:00:00,94,140,
148730,2,"חוק שכר חברי הכנסת (תיקון), התשי""ב-1952",1952-04-03 00:00:00,94,142,
147324,2,"חוק הגנת החייל (דירה) (תיקון), התשי""ב-1952",1952-04-03 00:00:00,94,143,
148887,2,"חוק תקציבי השירותים הדתיים היהודיים (תיקון), התשי""ב-1952",1952-04-03 00:00:00,94,143,
148242,2,"חוק לתיקון דיני עונשין (תקיפת שוטרים), התשי""ב-1952",1952-04-03 00:00:00,94,144,
174505,2,"חוק האזרחות, התשי""ב-1952",1952-04-08 00:00:00,95,146,
148860,2,"חוק התקציב לשנת 1952/53, התשי""ב-1952",1952-04-29 00:00:00,96,152,
147135,2,"חוק בית המשפט לימאות, התשי""ב-1951",1952-05-22 00:00:00,97,232,
150149,2,"חוק נוטריונים למסמכים יוצאי חוץ (תיקון), התשי""ב-1952",1952-05-22 00:00:00,97,232,
148160,2,"חוק ערבויות מטעם המדינה (תיקון), התשי""ב-1952",1952-05-29 00:00:00,98,236,
147315,2,"חוק למניעת הפקעת שערים וספסרות (שיפוט) (תיקון), התשי""ב-1952",1952-06-12 00:00:00,99,238,
148342,2,"חוק לתיקון פקודת הפטנטים והמדגמים, התשי""ב-1952",1952-06-12 00:00:00,99,238,
146929,2,"חוק לתיקון פקודת הבוררות, התשי""ב-1952",1952-06-25 00:00:00,100,242,
147087,2,"חוק בתי הדין הרבניים (אישור מינויים), התשי""ב-1952",1952-06-25 00:00:00,100,242,
148203,2,"חוק לתיקון פקודת העיריות (מס' 2), התשי""ב-1952",1952-06-25 00:00:00,100,245,
149036,2,"חוק לקיום תקפן של תקנות ההגנה (הוראת שעה) (מס. 2), התשי""ב-1952",1952-06-25 00:00:00,100,252,
147949,2,"חוק המעבר (תיקון מס' 2), התשי""ב-1952",1952-06-25 00:00:00,100,253,
149005,2,"חוק לקיום תוקפן של תקנות שעת חירום (אכסון במלון), התשי""ב-1952",1952-06-25 00:00:00,100,253,
149091,2,"חוק להארכת תוקף של תקנות שעת חרום לתיקון תקנות ההגנה (כספים),התשי""ב-1952",1952-07-07 00:00:00,101,256,
147205,2,"חוק הדרכונים, התשי""ב-1952",1952-07-17 00:00:00,102,260,
149246,2,"חוק לקיום תקפן של תקנות שעת חרום (תשלומי חובה), התשי""ב-1952",1952-07-17 00:00:00,102,260,
147892,2,"חוק מסי מכס ובלו (שינוי תעריף) (תיקון), התשי""ב-1952",1952-07-30 00:00:00,103,264,
147520,2,"חוק מבקר המדינה (תיקון), התשי""ב-1952",1952-08-05 00:00:00,104,266,
148861,2,"חוק תקציב הפיתוח (אפריל-ספטמבר 1952), התשי""ב-1952",1952-08-05 00:00:00,104,269,
148571,2,"חוק להחלפת שטרי בנק ומילווה חובה, התשי""ב-1952",1952-08-20 00:00:00,105,272,
149245,2,"חוק לקיום תקפן של תקנות שעת חרום (תשלומי חובה) (מס. 2), התשי""ב-1952",1952-08-20 00:00:00,105,272,
