מזהה ייחודי להצעות חוק,המספר של הצעת החוק הממשלתית,סטטוס הצעת החוק הממשלתית,מספר הכנסת,האם הוחל על הצעת החוק דין רציפות,סיבת העצירה,סדרת הפרסום לקריאה הראשונה,הועדה המטפלת,שם ההצעה,מזהה ההצעה שאליה מוזגה ההצעה,מזהה ההצעה לפיצוול,שם מוצע לפיצול,תיאור סוגי המסמכים הקשורים,סוגי שינויים לשם ההצעה
149830,530,התקבלה בקריאה שלישית,5,,,,הכלכלה,"חוק ההגבלים העסקיים (תיקון מס' 2), התשכ""ג-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149827,573,התקבלה בקריאה שלישית,5,,,,הכלכלה,"חוק לתיקון פקודת הדרכים ומסילות הברזל (הגנה ופיתוח) (מס' 2), התשכ""ג-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149233,503,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק להארכת תקפן של תקנות שעת חרום (תשלומי חובה), התשכ""ב-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149232,546,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק להארכת תוקף של תקנות שעת חרום (תשלומי חובה), התשכ""ג-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149231,563,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק להארכת תקפן של תקנות שעת חרום (תשלומי חובה) (מס. 2),התשכ""ג-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149230,600,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק לתיקון תקנות שעת חרום (תשלומי חובה), התשכ""ד-1964",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149229,607,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק להארכת תקפן של תקנות שעת חרום (תשלומי חובה), התשכ""ד-1964",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149210,484,התקבלה בקריאה שלישית,5,,,,הפנים,"חוק להארכת תוקף של תקנות שעת חרום (החזקת תעודת זהות והצגתה),התשכ""ב-1961",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149208,539,התקבלה בקריאה שלישית,5,,,,הפנים,"חוק להארכת תוקף של תקנות שעת חרום (החזקת תעודת זהות והצגתה),התשכ""ג-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149206,635,התקבלה בקריאה שלישית,5,,,,הפנים,"חוק להארכת תקפן של תקנות שעת חרום (החזקת תעודת זהות והצגתה),התשכ""ה-1964",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149167,484,התקבלה בקריאה שלישית,5,,,,החוץ והבטחון,"חוק להארכת תוקף של תקנות שעת חרום (רישום ציוד וגיוסו), התשכ""ב-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149166,539,התקבלה בקריאה שלישית,5,,,,החוץ והבטחון,"חוק להארכת תוקף של תקנות שעת חרום (רישום ציוד וגיוסו), התשכ""ג-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149165,584,התקבלה בקריאה שלישית,5,,,,החוץ והבטחון,"חוק להארכת תוקף של תקנות שעת חרום (רישום ציוד וגיוסו), התשכ""ד-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149142,518,התקבלה בקריאה שלישית,5,,,,הכלכלה,"חוק להארכת תוקף של תקנות שעת חירום (פיקוח על אניות) (תיקון), התשכ""ב-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149141,588,התקבלה בקריאה שלישית,5,,,,הכלכלה,"חוק להארכת תוקף של תקנות שעת חירום (פיקוח על אניות) (תיקון), התשכ""ד-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149140,649,התקבלה בקריאה שלישית,5,,,,הכלכלה,"חוק להארכת תוקף של תקנות שעת חירום (פיקוח על אניות) (תיקון), התשכ""ה-1965",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149075,502,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק לקיום תוקף של תקנות ההגנה (כספים), התשכ""ב-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149074,535,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק לקיום תוקף של תקנות ההגנה (כספים), התשכ""ג-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149073,598,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק לקיום תוקף של תקנות ההגנה (כספים), התשכ""ד-1964",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
149072,619,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק לקיום תוקף של תקנות ההגנה (כספים) (מס. 2), התשכ""ה-1965",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148979,484,התקבלה בקריאה שלישית,5,,,,החוץ והבטחון,"חוק להארכת תוקף של תקנות שעת חרום (איזורי בטחון), התשכ""ב-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148978,538,התקבלה בקריאה שלישית,5,,,,החוץ והבטחון,"חוק להארכת תוקף של תקנות שעת חרום (איזורי בטחון), התשכ""ג-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148977,584,התקבלה בקריאה שלישית,5,,,,החוץ והבטחון,"חוק להארכת תוקף של תקנות שעת חרום (איזורי בטחון), התשכ""ד-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148970,492,התקבלה בקריאה שלישית,5,,,,הכלכלה,"חוק התובלה האוירית, התשכ""ב-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148967,519,התקבלה בקריאה שלישית,5,,,,הכלכלה,"חוק רישוי שירותי התעופה, התשכ""ג-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148957,577,התקבלה בקריאה שלישית,5,,,,החוקה חוק ומשפט,"חוק התביעות של קורבנות השואה (הסדר הטיפול) (תיקון מס' 4), התשכ""ג-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148952,490,התקבלה בקריאה שלישית,5,,,,החוקה חוק ומשפט,"חוק לתיקון פקודת התעבורה, התשכ""ב-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148951,633,התקבלה בקריאה שלישית,5,,,,החוקה חוק ומשפט,"חוק לתיקון פקודת התעבורה (מס' 4), התשכ""ה-1965",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148950,623,התקבלה בקריאה שלישית,5,,,,החוקה חוק ומשפט,"חוק לתיקון פקודת התעבורה (מס' 5), התשכ""ה-1965",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148917,532,התקבלה בקריאה שלישית,5,,,,הפנים,"חוק התכנון והבנייה, התשכ""ה-1965",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148879,510,התקבלה בקריאה שלישית,5,,,,הפנים,"חוק תקציבי השירותים הדתיים היהודיים (תיקון מס' 2), התשכ""ב-1962",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148878,559,התקבלה בקריאה שלישית,5,,,,הפנים,"חוק תקציבי השירותים הדתיים היהודיים (תיקון), התשכ""ג-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148825,28,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב (מס' 2) לשנת 1961/62, התשכ""ב-1962",,,,,תיקון טעות
148824,31,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב (מס' 3) לשנת 1961/62, התשכ""ב-1962",,,,,תיקון טעות
148823,30,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב אדר ב' - תמוז תשכ""ב (אפריל-יולי 1962), התשכ""ב-1962",,,,,תיקון טעות
148822,29,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב לשנת 1962/63, התשכ""ב-1962",,,,,
148821,32,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב אדר ב' - תמוז תשכ""ב (אפריל-יולי 1962) (תיקון), התשכ""ב-1962",,,,,תיקון טעות
148820,33,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב לשנת 1962/63 (תיקון), התשכ""ג-1962",,,,,
148819,34,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב לשנת 1963/64, התשכ""ג-1963",,,,,
148818,35,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב (מס' 2) לשנת 1963/64, התשכ""ד-1963",,,,,תיקון טעות
148817,37,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב (מס' 2) לשנת הכספים 1964/65, התשכ""ה-1964",,,,,תיקון טעות
148816,36,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב לשנת 1964/65, התשכ""ד-1964",,,,,
148815,38,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק התקציב לשנת 1965/66, התשכ""ה-1965",,,,,
148763,633,התקבלה בקריאה שלישית,5,,,,החוקה חוק ומשפט,"חוק השליחות, התשכ""ה-1965",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148761,551,התקבלה בקריאה שלישית,5,,,,החוקה חוק ומשפט,"חוק לתיקון פקודת השחרור בערבות (מס' 4), התשכ""ד-1964",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148746,555,התקבלה בקריאה שלישית,5,,,,ועדת העבודה,"חוק הגנת השכר (תיקון מס' 3), התשכ""ד-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148745,620,התקבלה בקריאה שלישית,5,,,,ועדת העבודה,"חוק הגנת השכר (תיקון מס' 4), התשכ""ד-1964",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148734,588,התקבלה בקריאה שלישית,5,,,,הכספים,"חוק לקביעת משכורתם של נשיא המדינה, חברי הממשלה, שופטי המדינה ומבקר המדינה (תיקון), התשכ""ד-1964",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148715,584,התקבלה בקריאה שלישית,5,,,,החוקה חוק ומשפט,"חוק השופטים (תיקון מס' 2), התשכ""ד-1964",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
148696,530,התקבלה בקריאה שלישית,5,,,,,"חוק לתיקון חוק השיפוט הצבאי (בתי משפט צבאיים - ערעורים), התשכ""ג-1963",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
