bill_id,knesset_num,sub_type,status,ancestor_first_plenum_discussion,presented_to_plenum,merged_first_call,from_presented_to_first_call,from_presented_to_first_call_without_pagra,merged_last_call,from_last_call_to_first_relevant_committee_discussion,from_last_call_to_first_relevant_committee_discussion_without_pagra,from_first_relevant_committee_discussions_to_last,from_first_relevant_committee_discussions_to_last_without_pagra,from_presented_to_plenum_to_publication,from_presented_to_plenum_to_publication_without_pagra,from_first_plenum_discussion_to_publication,from_first_plenum_discussion_to_publication_without_pagra,publication_date,dates_comments
148238,2,ממשלתית,התקבלה בקריאה שלישית,1951-11-27,1951-11-27,1951-11-27,0,0,1951-11-27,,,,,820,613,820,613,1954-02-24,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148242,2,ממשלתית,התקבלה בקריאה שלישית,1952-01-22,1952-01-22,1952-01-22,0,0,1952-01-22,,,,,72,70,72,70,1952-04-03,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148267,2,ממשלתית,התקבלה בקריאה שלישית,1952-07-01,1952-07-01,1952-07-01,0,0,1952-07-01,,,,,226,159,226,159,1953-02-12,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148302,2,ממשלתית,התקבלה בקריאה שלישית,1952-06-23,1952-06-23,1952-06-23,0,0,1952-06-23,,,,,60,60,60,60,1952-08-22,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148300,2,ממשלתית,התקבלה בקריאה שלישית,1955-05-30,1955-05-30,1955-05-30,0,0,1955-05-30,,,,,31,31,31,31,1955-06-30,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148318,2,ממשלתית,התקבלה בקריאה שלישית,1953-12-08,1953-12-08,1953-12-08,0,0,1953-12-08,,,,,29,29,29,29,1954-01-06,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148342,2,ממשלתית,התקבלה בקריאה שלישית,1952-02-25,1952-02-25,1952-02-25,0,0,1952-02-25,,,,,108,74,108,74,1952-06-12,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148362,2,ממשלתית,התקבלה בקריאה שלישית,1955-01-03,1955-01-03,1955-01-03,0,0,1955-01-03,,,,,156,118,156,118,1955-06-08,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148372,2,ממשלתית,התקבלה בקריאה שלישית,1953-03-09,1953-03-09,1953-03-09,0,0,1953-03-09,,,,,88,49,88,49,1953-06-05,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148382,2,ממשלתית,התקבלה בקריאה שלישית,1952-12-09,1952-12-09,1952-12-09,0,0,1952-12-09,,,,,185,146,185,146,1953-06-12,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148388,2,ממשלתית,התקבלה בקריאה שלישית,1953-07-27,1953-07-27,1953-07-27,0,0,1953-07-27,,,,,38,31,38,31,1953-09-03,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148403,2,ממשלתית,התקבלה בקריאה שלישית,1953-07-08,1953-07-08,1953-07-08,0,0,1953-07-08,,,,,148,81,148,81,1953-12-03,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148415,2,ממשלתית,התקבלה בקריאה שלישית,1954-12-06,1954-12-06,1954-12-06,0,0,1954-12-06,,,,,192,154,192,154,1955-06-16,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148428,2,ממשלתית,התקבלה בקריאה שלישית,1955-06-21,1955-06-21,1955-06-21,0,0,1955-06-21,,,,,9,9,9,9,1955-06-30,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148433,2,ממשלתית,התקבלה בקריאה שלישית,1953-01-06,1953-01-06,1953-01-06,0,0,1953-01-06,,,,,765,565,765,565,1955-02-10,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148443,2,ממשלתית,התקבלה בקריאה שלישית,1953-01-06,1953-01-06,1953-01-06,0,0,1953-01-06,,,,,45,45,45,45,1953-02-20,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148520,2,ממשלתית,התקבלה בקריאה שלישית,1952-07-16,1952-07-16,1952-07-16,0,0,1952-07-16,,,,,43,43,43,43,1952-08-28,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148522,2,ממשלתית,התקבלה בקריאה שלישית,1952-06-09,1952-06-09,1952-06-09,0,0,1952-06-09,,,,,86,80,86,80,1952-09-03,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148527,2,ממשלתית,התקבלה בקריאה שלישית,1953-01-20,1953-01-20,1953-01-20,0,0,1953-01-20,,,,,73,65,73,65,1953-04-03,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148569,2,ממשלתית,התקבלה בקריאה שלישית,1955-05-31,1955-05-31,1955-05-31,0,0,1955-05-31,,,,,9,9,9,9,1955-06-09,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148570,2,ממשלתית,התקבלה בקריאה שלישית,1953-07-14,1953-07-14,1953-07-14,0,0,1953-07-14,,,,,19,19,19,19,1953-08-02,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148571,2,ממשלתית,התקבלה בקריאה שלישית,1952-06-24,1952-06-24,1952-06-24,0,0,1952-06-24,,,,,57,57,57,57,1952-08-20,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148572,2,ממשלתית,התקבלה בקריאה שלישית,1953-12-22,1953-12-22,1953-12-22,0,0,1953-12-22,,,,,15,15,15,15,1954-01-06,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148573,2,ממשלתית,התקבלה בקריאה שלישית,1952-12-24,1952-12-24,1952-12-24,0,0,1952-12-24,,,,,14,14,14,14,1953-01-07,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148579,2,ממשלתית,התקבלה בקריאה שלישית,1953-07-22,1953-07-22,1953-07-22,0,0,1953-07-22,,,,,44,36,44,36,1953-09-04,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148599,2,ממשלתית,התקבלה בקריאה שלישית,1954-08-24,1954-08-24,1954-08-24,0,0,1954-08-24,,,,,17,15,17,15,1954-09-10,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148601,2,ממשלתית,התקבלה בקריאה שלישית,1952-08-18,1952-08-18,1952-08-18,0,0,1952-08-18,,,,,13,10,13,10,1952-08-31,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148602,2,ממשלתית,התקבלה בקריאה שלישית,1952-02-26,1952-02-26,1952-02-26,0,0,1952-02-26,,,,,16,16,16,16,1952-03-13,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148603,2,ממשלתית,התקבלה בקריאה שלישית,1951-10-03,1951-10-03,1951-10-03,0,0,1951-10-03,,,,,9,9,9,9,1951-10-12,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148600,2,ממשלתית,התקבלה בקריאה שלישית,1953-08-19,1953-08-19,1953-08-19,0,0,1953-08-19,,,,,15,8,15,8,1953-09-03,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148617,2,ממשלתית,התקבלה בקריאה שלישית,1954-08-24,1954-08-24,1954-08-24,0,0,1954-08-24,,,,,17,15,17,15,1954-09-10,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148618,2,ממשלתית,התקבלה בקריאה שלישית,1952-12-29,1952-12-29,1952-12-29,0,0,1952-12-29,,,,,17,17,17,17,1953-01-15,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148619,2,ממשלתית,התקבלה בקריאה שלישית,1951-11-06,1951-11-06,1951-11-06,0,0,1951-11-06,,,,,100,100,100,100,1952-02-14,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148661,2,ממשלתית,התקבלה בקריאה שלישית,1953-07-23,1953-07-23,1953-07-23,0,0,1953-07-23,,,,,715,508,715,508,1955-07-08,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148698,2,ממשלתית,התקבלה בקריאה שלישית,1954-06-21,1954-06-21,1954-06-21,0,0,1954-06-21,,,,,394,275,394,275,1955-07-20,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148700,2,ממשלתית,התקבלה בקריאה שלישית,1953-05-26,1953-05-26,1953-05-26,0,0,1953-05-26,,,,,101,93,101,93,1953-09-04,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148720,2,ממשלתית,התקבלה בקריאה שלישית,1954-02-02,1954-02-02,1954-02-02,0,0,1954-02-02,,,,,211,178,211,178,1954-09-01,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148730,2,ממשלתית,התקבלה בקריאה שלישית,1952-03-05,1952-03-05,1952-03-05,0,0,1952-03-05,,,,,29,27,29,27,1952-04-03,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148845,2,ממשלתית,התקבלה בקריאה שלישית,1955-02-08,1955-02-08,1955-02-08,0,0,1955-02-08,,,,,112,74,112,74,1955-05-31,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148847,2,ממשלתית,התקבלה בקריאה שלישית,1954-02-22,1954-02-22,1954-02-22,0,0,1954-02-22,,,,,67,44,67,44,1954-04-30,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148853,2,ממשלתית,התקבלה בקריאה שלישית,1953-03-25,1953-03-26,1953-03-26,0,0,1953-03-26,,,,,12,0,13,1,1953-04-07,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148854,2,ממשלתית,התקבלה בקריאה שלישית,1953-08-03,1953-08-03,1953-08-03,0,0,1953-08-03,,,,,53,24,53,24,1953-09-25,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148855,2,ממשלתית,התקבלה בקריאה שלישית,1953-03-17,1953-03-17,1953-03-17,0,0,1953-03-17,,,,,21,9,21,9,1953-04-07,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148856,2,ממשלתית,התקבלה בקריאה שלישית,1953-06-23,1953-06-23,1953-06-23,0,0,1953-06-23,,,,,17,17,17,17,1953-07-10,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148857,2,ממשלתית,התקבלה בקריאה שלישית,1953-07-07,1953-07-07,1953-07-07,0,0,1953-07-07,,,,,31,31,31,31,1953-08-07,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148860,2,ממשלתית,התקבלה בקריאה שלישית,1952-03-06,1952-03-06,1952-03-06,0,0,1952-03-06,,,,,54,26,54,26,1952-04-29,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148884,2,ממשלתית,התקבלה בקריאה שלישית,1955-02-22,1955-02-22,1955-02-22,0,0,1955-02-22,,,,,47,38,47,38,1955-04-10,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148885,2,ממשלתית,התקבלה בקריאה שלישית,1954-03-10,1954-03-10,1954-03-10,0,0,1954-03-10,,,,,21,21,21,21,1954-03-31,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148886,2,ממשלתית,התקבלה בקריאה שלישית,1953-02-09,1953-02-09,1953-02-09,0,0,1953-02-09,,,,,32,32,32,32,1953-03-13,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148887,2,ממשלתית,התקבלה בקריאה שלישית,1952-03-17,1952-03-17,1952-03-17,0,0,1952-03-17,,,,,17,15,17,15,1952-04-03,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
148954,2,ממשלתית,התקבלה בקריאה שלישית,1952-11-17,1952-11-17,1952-11-17,0,0,1952-11-17,,,,,88,88,88,88,1953-02-13,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
