BillID,KnessetNum,Name,PublicationDate,MagazineNumber,PageNumber,budget_publication,num_pages,num_pages_comment
305857,17,"חוק הסיוע המשפטי (תיקון מס' 9), התשס""ט-2008",2008-11-16 00:00:00,2191,95,,0.5,"more then 1 bill in page, split num pages between them"
134533,17,"חוק ביטוח בריאות ממלכתי (תיקון מס' 43), התשס""ט-2008",2008-11-16 00:00:00,2191,96,,2,
291197,17,"חוק להגנה על עדים, התשס""ט-2008",2008-11-16 00:00:00,2192,98,,18,
262869,17,"חוק שירותי הדת היהודיים (תיקון מס' 15), התשס""ט-2008",2008-11-16 00:00:00,2192,116,,6,
142091,17,"חוק הרשויות המקומיות (ביטול איחוד המועצות המקומיות מג'ד אל כרום, דיר אל אסד ובענה), התשס""ט-2008",2008-11-19 00:00:00,2193,122,,1,"missing magazine, might be more pages"
313914,17,"חוק לתיקון פקודת מס הכנסה (מס' 169 והוראת שעה), התשס""ט-2008",2008-12-31 00:00:00,2195,128,,4,
313915,17,"חוק רשות השידור (תיקון מס' 21 והוראת שעה), התשס""ט-2008",2008-12-31 00:00:00,2195,132,,2,
322360,18,חוק-יסוד: תקציב המדינה לשנים 2009 ו-2010 (הוראות מיוחדות) (הוראת שעה),2009-04-07 00:00:00,2196,134,,2,
322765,18,"חוק הכנסת (מספר הסגנים ליושב ראש הכנסת בתקופת כהונתה של הכנסת השמונה-עשרה), התשס""ט-2009",2009-05-14 00:00:00,2197,136,,2,
323610,18,"חוק שהייה שלא כדין (איסור סיוע) (הוראות שעה) (תיקון מס' 12), התשס""ט-2009",2009-05-21 00:00:00,2198,138,,2,
310514,18,"חוק שיפוט בענייני תעבורה (תשריר - הוראת שעה), התשס""ט-2009",2009-06-09 00:00:00,2199,140,,1.0,"more then 1 bill in page, split num pages between them"
312253,18,"חוק העסקת עובדים על ידי קבלני כוח אדם (תיקון מס' 5), התשס""ט-2009",2009-06-09 00:00:00,2199,140,,1.0,"more then 1 bill in page, split num pages between them"
324824,18,"חוק לתשלום חלקי של דמי הבראה בשירות הציבורי בשנים 2009 ו-2010 (הוראת שעה), התשס""ט-2009",2009-06-23 00:00:00,2200,142,,4,
325305,18,"חוק הרשויות המקומיות (אכיפה סביבתית - סמכויות פקחים) (תיקון מס' 2), התשס""ט-2009",2009-06-23 00:00:00,2200,146,,2,
326057,18,"חוק ביטוח בריאות ממלכתי (תיקון מס' 44), התשס""ט-2009",2009-06-29 00:00:00,2201,148,,1,
325198,18,"חוק לשכת עורכי הדין (תיקון מס' 32) (תיקון), התשס""ט-2009",2009-06-29 00:00:00,2201,149,,3,
326258,18,"חוק לתיקון פקודת מס הכנסה (מס' 170), התשס""ט-2009",2009-07-16 00:00:00,2202,152,,1,
326673,18,"חוק התקשורת (המשך שידורי חדשות מקומיות בטלוויזיה) (תיקוני חקיקה) (הוראות שעה) (תיקון מס' 2), התשס""ט-2009",2009-07-16 00:00:00,2202,153,,1,
323609,18,"חוק פיקוח אלקטרוני על משוחררים בערובה ומשוחררים על-תנאי ממאסר (הוראת שעה), התשס""ט-2009",2009-07-16 00:00:00,2202,154,,3,
325830,18,"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",2009-07-23 00:00:00,2203,157,,127,
295773,18,"חוק ניירות ערך (תיקון מס' 38), התשס""ט-2009",2009-07-27 00:00:00,2204,284,,3,
318427,18,"חוק בתי המשפט (תיקון מס' 42 והוראת שעה) (תיקון מס' 2), התשס""ט-2009",2009-07-27 00:00:00,2204,287,,0.5,"more then 1 bill in page, split num pages between them"
318526,18,"חוק הודעה לעובד (תנאי עבודה) (תיקון מס' 3), התשס""ט-2009",2009-07-27 00:00:00,2204,287,,0.5,"more then 1 bill in page, split num pages between them"
257590,18,"חוק השיפוט הצבאי (תיקון מס' 59), התשס""ט-2009",2009-07-27 00:00:00,2204,288,,1,
323607,18,"חוק שירות ביטחון (תיקון מס' 7 והוראת שעה) (שירות במשטרה ושירות מוכר) (תיקון מס' 10), התשס""ט-2009",2009-07-27 00:00:00,2204,289,,1,
321954,18,"חוק הרשויות המקומיות (מימון בחירות) (הוראת שעה), התשס""ט-2009",2009-07-29 00:00:00,2205,290,,0.5,"more then 1 bill in page, split num pages between them"
327548,18,"חוק המדיניות הכלכלית לשנת הכספים 2004 (תיקוני חקיקה) (תיקון מס' 6), התשס""ט-2009",2009-07-29 00:00:00,2205,290,,0.5,"more then 1 bill in page, split num pages between them"
325976,18,"חוק חינוך ממלכתי (תיקון מס' 11), התשס""ט-2009",2009-07-29 00:00:00,2205,291,,1,
323444,18,"חוק הפיקוח על שירותים פיננסיים (ביטוח) (תיקון מס' 20), התשס""ט-2009",2009-07-29 00:00:00,2205,292,,2,
132203,18,"חוק בית העצמאות, התשס""ט-2009",2009-08-05 00:00:00,2206,294,,6,
327068,18,"חוק זכויות התלמיד (תיקון מס' 2), התשס""ט-2009",2009-08-05 00:00:00,2206,300,,2,
181467,18,"חוק השיפוט הצבאי (תיקון מס' 60), התשס""ט-2009",2009-08-05 00:00:00,2207,302,,1,
268452,18,"חוק חיילים משוחררים (החזרה לעבודה) (תיקון מס' 17), התשס""ט-2009",2009-08-05 00:00:00,2207,303,,1,
323608,18,"חוק שירות ביטחון (הוראת שעה) (הצבת יוצאי צבא בשירות בתי הסוהר) (תיקון מס' 3), התשס""ט-2009",2009-08-05 00:00:00,2207,304,,1,
264292,18,"חוק יסודות התקציב (תיקון מס' 36), התשס""ט-2009",2009-08-05 00:00:00,2207,305,,2,
327351,18,"חוק הקולנוע (הוראת שעה) (תיקון), התשס""ט-2009",2009-08-05 00:00:00,2207,307,,3,
325833,18,"חוק הגנת השכר (עיצום כספי), התשס""ט-2009",2009-08-10 00:00:00,2208,310,,6,
324291,18,"חוק התפלגות סיעה (תיקוני חקיקה), התשס""ט-2009",2009-08-10 00:00:00,2208,316,,1.0,"more then 1 bill in page, split num pages between them"
325831,18,"חוק הסכמים קיבוציים (תיקון מס' 8), התשס""ט-2009",2009-08-10 00:00:00,2208,316,,1.0,"more then 1 bill in page, split num pages between them"
326282,18,"חוק מינהל מקרקעי ישראל (תיקון מס' 7), התשס""ט-2009",2009-08-10 00:00:00,2209,318,,1,"page number restarted, might be more pages"
325866,18,"חוק התקציב לשנות הכספים 2009 ו-2010, התש""ע-2009",2009-10-12 00:00:00,2210,1,,229,
328221,18,"חוק סדר הדין הפלילי (סמכויות אכיפה - מעצרים) (היוועדות חזותית - הוראת שעה) (תיקון מס' 2), התש""ע-2009",2009-10-14 00:00:00,2211,230,,2,
326280,18,"חוק הרשות השניה לטלוויזיה ורדיו (תיקון מס' 31), התש""ע-2009",2009-10-22 00:00:00,2212,232,,0.5,"more then 1 bill in page, split num pages between them"
326293,18,"חוק הסדרים במשק המדינה (תיקוני חקיקה להשגת יעדי התקציב והמדיניות הכלכלית לשנת הכספים 2006) (תיקון מס' 3), התש""ע-2009",2009-10-22 00:00:00,2212,232,,0.5,"more then 1 bill in page, split num pages between them"
325304,18,"חוק מס הכנסה (תרומה לקרן לאומית או למוסד ציבורי בשנות המס 2009 ו-2010) (הוראת שעה), התש""ע-2009",2009-10-22 00:00:00,2212,233,,1.5,"more then 1 bill in page, split num pages between them"
328109,18,"חוק איסור התערבות גנטית (שיבוט אדם ושינוי גנטי בתאי רביה) (תיקון מס' 2), התש""ע-2009",2009-10-22 00:00:00,2212,233,,1.5,"more then 1 bill in page, split num pages between them"
287072,18,"חוק העונשין (תיקון מס' 101), התש""ע-2009",2009-11-03 00:00:00,2213,236,,1,
319948,18,"חוק לתיקון פקודת התעבורה (מס' 92), התש""ע-2009",2009-11-03 00:00:00,2213,237,,1,
329215,18,"חוק התעבורה (החלת הוראות פקודת התעבורה על רכבת מקומית - הוראת שעה), התש""ע-2009",2009-11-03 00:00:00,2213,238,,2,
294256,18,"חוק העונשין (תיקון מס' 102), התש""ע-2009",2009-11-11 00:00:00,2214,240,,6,
322081,18,"חוק איסור לשון הרע (תיקון מס' 9), התש""ע-2009",2009-11-11 00:00:00,2214,246,,2,
323479,18,"חוק לשכת עורכי הדין (תיקון מס' 34), התש""ע-2009",2009-11-26 00:00:00,2215,248,,1.3,"more then 1 bill in page, split num pages between them"
325193,18,"חוק לתיקון פקודת מס הכנסה (מס' 172), התש""ע-2009",2009-11-26 00:00:00,2215,248,,1.3,"more then 1 bill in page, split num pages between them"
329216,18,"חוק המועצות האזוריות (מועד בחירות כלליות) (תיקון מס' 6), התש""ע-2009",2009-11-26 00:00:00,2215,248,,1.3,"more then 1 bill in page, split num pages between them"
179689,18,"חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון מס' 30), התש""ע-2009",2009-12-03 00:00:00,2216,252,,1,
326576,18,"חוק בתי הדין הדתיים (תיקוני חקיקה) (הרכב ועדת המינויים), התש""ע-2009",2009-12-03 00:00:00,2216,253,,3,
310512,18,"חוק הכללת אמצעי זיהוי ביומטריים ונתוני זיהוי ביומטריים במסמכי זיהוי ובמאגר מידע, התש""ע-2009",2009-12-15 00:00:00,2217,256,,20,
318557,18,"חוק שעות עבודה ומנוחה (תיקון מס' 13), התש""ע-2009",2009-12-16 00:00:00,2218,276,,2,
329270,18,"חוק התובלה האווירית (תיקון מס' 2), התש""ע-2009",2009-12-16 00:00:00,2218,278,,1,
324638,18,"חוק לעידוד השקעות הון (תיקון מס' 67), התש""ע-2009",2009-12-16 00:00:00,2218,279,,1,
328404,18,"חוק הביטוח הלאומי (תיקון מס' 115), התש""ע-2009",2009-12-16 00:00:00,2218,280,,4,
319343,18,"חוק סדר הדין הפלילי (תיקון מס' 59), התש""ע-2009",2009-12-23 00:00:00,2219,284,,1,
328401,18,"חוק שיפוט בענייני התרת נישואין (מקרים מיוחדים וסמכות בין-לאומית) (תיקון מס' 3), התש""ע-2009",2009-12-23 00:00:00,2219,285,,3,
325026,18,"חוק העמותות (תיקון מס' 12), התש""ע-2009",2009-12-31 00:00:00,2220,288,,4,
330769,18,"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010) (תיקון מס' 2), התש""ע-2009",2009-12-31 00:00:00,2220,292,,2,
305856,18,"חוק לתיקון פקודת מס הכנסה (מס' 173), התש""ע-2009",2009-12-31 00:00:00,2220,294,,1.0,"more then 1 bill in page, split num pages between them"
329449,18,"חוק מיסוי מקרקעין (שבח ורכישה) (תיקון מס' 66), התש""ע-2009",2009-12-31 00:00:00,2220,294,,1.0,"more then 1 bill in page, split num pages between them"
319243,18,"חוק לתיקון פקודת המועצות המקומיות (מס' 56), התש""ע-2009",2009-12-31 00:00:00,2220,296,,0.5,"more then 1 bill in page, split num pages between them"
331492,18,"חוק המרכז לגביית קנסות, אגרות והוצאות (תיקון מס' 9), התש""ע-2009",2009-12-31 00:00:00,2220,296,,0.5,"more then 1 bill in page, split num pages between them"
318303,18,"חוק האזרחים הוותיקים (תיקון מס' 8), התש""ע-2009",2009-12-31 00:00:00,2220,297,,1,
321909,18,"חוק פיצויי פיטורים (תיקון מס' 25), התש""ע-2009",2009-12-31 00:00:00,2220,298,,1.0,"more then 1 bill in page, split num pages between them"
332797,18,"חוק רשות השידור (תיקון מס' 22), התש""ע-2009",2009-12-31 00:00:00,2220,298,,1.0,"more then 1 bill in page, split num pages between them"
334085,18,"חוק הסדרת העיסוק במקצועות הבריאות (תיקון), התש""ע-2009",2009-12-31 00:00:00,2221,300,,1.0,"more then 1 bill in page, split num pages between them"
334152,18,"חוק המדיניות הכלכלית לשנת הכספים 2004 (תיקוני חקיקה) (תיקון מס' 7), התש""ע-2009",2009-12-31 00:00:00,2221,300,,1.0,"more then 1 bill in page, split num pages between them"
318622,18,"חוק ביטוח בריאות ממלכתי (תיקון מס' 47), התש""ע-2010",2010-01-07 00:00:00,2222,302,,1.0,"more then 1 bill in page, split num pages between them"
331186,18,"חוק המשטרה (דין משמעתי, בירור קבילות שוטרים והוראות שונות) (תיקון מס' 6), התש""ע-2010",2010-01-07 00:00:00,2222,302,,1.0,"more then 1 bill in page, split num pages between them"
318131,18,"חוק רשות השידור (תיקון מס' 23), התש""ע-2010",2010-01-17 00:00:00,2223,304,,0.5,"more then 1 bill in page, split num pages between them"
333586,18,"חוק אגרה בעבור רשות השידור (הקפאת ההפחתה באגרה) (תיקוני חקיקה), התש""ע-2010",2010-01-17 00:00:00,2223,304,,0.5,"more then 1 bill in page, split num pages between them"
241632,18,"חוק הגנת הצרכן (תיקון מס' 26), התש""ע-2010",2010-01-17 00:00:00,2223,305,,3,
329448,18,"חוק סדר הדין הפלילי (תיקון מס' 60), התש""ע-2010",2010-01-17 00:00:00,2223,308,,2.0,"more then 1 bill in page, split num pages between them"
332503,18,"חוק הביטוח הלאומי (תיקון מס' 116), התש""ע-2010",2010-01-17 00:00:00,2223,308,,2.0,"more then 1 bill in page, split num pages between them"
331918,18,"חוק הרשות השניה לטלוויזיה ורדיו (תיקון מס' 32), התש""ע-2010",2010-01-26 00:00:00,2224,312,,12,
250862,18,"חוק הפסקת הליכים ומחיקת רישומים בעניין תכנית ההתנתקות, התש""ע-2010",2010-02-04 00:00:00,2225,324,,1,
332504,18,"חוק העונשין (תיקון מס' 103), התש""ע-2010",2010-02-04 00:00:00,2225,325,,1,
298671,18,"חוק לתיקון פקודת מס הכנסה (מס' 174 - הוראת שעה לגבי שנות המס 2007, 2008 ו-2009), התש""ע-2010",2010-02-04 00:00:00,2225,326,,0.5,"more then 1 bill in page, split num pages between them"
317981,18,"חוק עבודת נשים (תיקון מס' 45), התש""ע-2010",2010-02-04 00:00:00,2225,326,,0.5,"more then 1 bill in page, split num pages between them"
318649,18,"חוק הביטוח הלאומי (תיקון מס' 117), התש""ע-2010",2010-02-04 00:00:00,2225,327,,1,
318551,18,"חוק הביטוח הלאומי (תיקון מס' 118), התש""ע-2010",2010-02-04 00:00:00,2225,328,,2,
240964,18,"חוק הפיקדון על מכלי משקה (תיקון מס' 4), התש""ע-2010",2010-02-09 00:00:00,2226,330,,12,
326284,18,"חוק יסודות התקציב (תיקון מס' 38), התש""ע-2010",2010-02-11 00:00:00,2227,342,,2,
331491,18,"חוק העיטורים במשטרת ישראל ובשירות בתי הסוהר (תיקון מס' 3), התש""ע-2010",2010-02-11 00:00:00,2227,344,,2,
137448,18,"חוק לתיקון פקודת הקרקעות (רכישה לצורכי ציבור) (מס' 3), התש""ע-2010",2010-02-15 00:00:00,2228,346,,24,
305915,18,"חוק הסדרת העיסוק בייעוץ השקעות, בשיווק השקעות ובניהול תיקי השקעות (תיקון מס' 13), התש""ע-2010",2010-02-16 00:00:00,2229,370,,10,
330253,18,"חוק שירות הקבע בצבא הגנה לישראל (הליכים לעניין החלטות הנוגעות לחיילים בשירות קבע), התש""ע-2010",2010-02-16 00:00:00,2229,380,,4,
332064,18,"חוק העונשין (תיקון מס' 104), התש""ע-2010",2010-02-16 00:00:00,2229,384,,1,
254699,18,"חוק העונשין (תיקון מס' 105), התש""ע-2010",2010-02-16 00:00:00,2229,385,,2,
